taxonID,type,scientificName,parser_run
99b81ddc-576d-5eb9-826d-24d49189758d,anamorph,CBS 566 [[Candida guilliermondii]],
55458f53-05b6-5df0-995e-24b0a75f78dc,anamorph,ATCC 6260 [[Candida guilliermondii]],
1f4c36a5-77cb-53d7-8f52-49cd0f4bb4fd,anamorph,Candida mycoderma var. annulata Dietrichson 1954,1
b742b055-9a7d-54ca-a935-067af7f854ac,anamorph,Candida kefyr,1
7a9ccab2-fa39-51d3-ac61-efbd6187246c,anamorph,Candida acidothermophilum,1
bab5caf5-38b3-5d77-b891-eae14c698a9d,anamorph,Candida utilis,1
5eafcc2b-fbaf-504a-80da-f356c2e9626b,anamorph,Cylindrocladium pacificum,1
35edb2d8-2beb-5d5b-b684-7bf78fdb2775,anamorph,Epulorhiza repens,1
14de836c-dbe7-5b65-a689-2d1da6a655f3,anamorph,Ceratorhiza goodyerae-repentis,1
56e255c7-9b2a-577a-b6eb-399f49a30b62,anamorph,Cylindrocladium brassicae,1
9d851e17-bea6-5207-b250-96fe84fe64c9,anamorph,Cylindrocladium canadense,1
dd752865-417b-56f3-a361-f87a6bf124f9,anamorph,Penicillium piceum,1
cc75b44c-5b82-586b-8e07-c3f5906e5b2b,anamorph,Cylindroladium curvisporum,1
a01daf1b-3be8-5ff7-9cb1-80eec4bbf651,anamorph,Paecilomyces verrucosa,1
bbc933f7-c204-5c52-8921-5432710cb1b8,anamorph,Gibellula pulchra,1
ecf2207f-b5fc-5c5d-9f5c-29f012c105a9,anamorph,Aschersonia samoensis,1
2fb02176-8e27-533f-9b80-762a5dc856e7,anamorph,Hymenostilbe sphecophila,1
854b211a-74e0-543a-9283-a8162104e1f8,anamorph,Hymenostilbe aurantiaca,1
40329767-4a5d-58d3-b7d5-89ff2bac2763,anamorph,Nomuraea atypicola,1
60c21db4-a93c-5d2a-b980-6f4d2f72d0b8,anamorph,Phoma nepeticola,1
1b6ca6f1-c278-5d22-880c-92a0fe8b1e05,anamorph,Ascochyta pisi,1
035409d5-f430-51fa-bf7e-08a55983e377,anamorph,Phoma urticicola,1
06ba5bd0-33b8-546c-b092-1dcf974960d1,anamorph,Phoma adianticola,1
86e29e61-b610-5b89-a7ce-b627e6fcb209,anamorph,Fusicladium carpophilum,1
5edf543c-4dd5-532b-9918-3628a9deb5c2,anamorph,Ascochyta cucumis,1
51fcd0c3-2751-5247-ae91-4266646015ea,anamorph,Phoma cucurbitacearum,1
99e34b0e-c2ec-56ea-a86d-24a2284c7be3,anamorph,Cacumisporium capitulatum,1
c2408c7f-e3c4-55dd-a49b-f9939a4bb84d,anamorph,Sporocadus lichenicola,1
1df0ff33-a29c-5a33-80d0-dd3a6b253a4b,anamorph,Aschersonia placenta,1
40c987d7-5ced-5694-91f4-3654070b5fb2,anamorph,Fusicladium brevicatenatum,1
21334cbb-f880-552c-b2e8-dc0044ec2e4e,anamorph,Leptographium laricis,1
756f32ca-d158-5a2c-a040-ac0159389781,anamorph,Cladophialophora brevicatenata,1
9f130435-a31b-507b-8774-595c5943cdc5,anamorph,Leptographium serpens,1
c0924baa-7e07-5c2d-a58a-bfe863c875f1,anamorph,Leptographium penicillatum,1
f75514fc-e76c-5882-b058-f6d60c9f8d23,anamorph,Histoplasma farciminosum,1
bd9b1805-42ad-593a-8e51-acfb1ee2cdf8,anamorph,Cylindrocladium leucothoes,1
bb9e6360-da13-5a31-8f72-e11436cd6ecf,anamorph,Cylindrocarpon amamiense,1
369258c5-ecac-5f2d-8e43-3b3820b857bc,anamorph,Geniculosporium sporodochiale,1
8753dc3a-4648-599c-a456-36b5fb0da85a,anamorph,Scytalidium sphaerosporum,1
248c62ac-bc68-5b1e-a1ae-ff6bfec9968f,anamorph,Scytalidium ganodermophthorum,1
3bd5e544-3e52-5f0e-9058-fb00fc6ef73c,anamorph,Cylindrocladium hurae,1
9d7fe1a5-617b-52cc-8f03-9055493c7cb8,anamorph,Cylindrocladium ecuadoriae,1
65239693-d039-51df-ab74-d9792ca1aedc,anamorph,Bipolaris spicifera,1
1ad175a3-7e49-579a-bd32-7691960a5d67,anamorph,Cylindrocladium australiense,1
b84ca836-b5a7-5a16-b6f6-f9b2a64c8718,anamorph,Cylindrocladium pseudogracile,1
3bd2aa6c-cd54-5da0-b8d3-c7f63c969758,anamorph,Cryptosporiopsis perennans,1
feda7723-b470-53d0-b639-16c69b221d05,anamorph,Cylindrocladium citri,1
6629f4fe-4755-59af-ac4c-6e12fc77035e,anamorph,Cercospora arachidicola,1
958aebc7-9e7a-546e-9bc4-c9787337ae30,anamorph,Cylindrocladium madagascariense,1
e25086e4-dd8f-56e0-84a9-d8c4dcc7b0ad,anamorph,Monilochaetes camelliae,1
7446b726-d1e3-5029-906d-67e522eb94ed,authority,Vieraea Sch.Bip.,1
1e278cbf-7701-5b2f-987d-1c8597c07059,authority,"Heynigia dictyosphaerioides C.Bock, Proschold & Krienitz",1
49547d0d-a90a-5cbf-b388-870aaf4581a8,authority,Weinmannia minutiflora Baker,1
18aa5f31-5bba-5e04-b22f-32471d04f18e,authority,Weinmannia rutenbergii Engl.,1
38b1c0d1-28ba-5e1b-82f0-5a3833ba4441,authority,"Hindakia fallax (Komarek) C.Bock, Proschold & Krienitz",1
945a738b-4e88-5c1f-8337-aad3a8ad39af,authority,Weinmannia samoensis A.Gray,1
33187dcf-1425-5fec-9585-f3de81ae8a1f,authority,Dictyosphaerium tetrachotomum var. fallax Komarek 1983,1
f240735a-35fc-5c26-aea0-21e606b44ff6,authority,Weinmannia sanguisugarum Bernardi,1
cd06a06e-3d80-5cbd-b074-3217248ea255,authority,Weinmannia tinctoria Sm.,1
46c3bd7a-b8a3-596e-bf22-a7999ec40cf5,authority,"Mucidosphaerium palustre C.Bock, Proschold & Krienitz",1
dd6a7b58-9bbe-5d68-800f-6519e716f951,authority,Davidsonia jerseyana (F.Muell. ex F.M.Bailey) G.Harden & J.B.Williams,1
060918c7-25e0-5b6a-8c8f-34d8933978b7,authority,Pseudomonas putida (Trevisan 1889) Migula 1895,1
ab203524-e5a8-501b-ba6c-fbf0231df52c,authority,Davidsonia pruriens var. jerseyana F.Muell. ex F.M.Bailey,1
b51a1240-f54e-5e97-97a3-8052f1d61b73,authority,"Lophura erythrophthalma (Raffles, 1822)",1
22d92500-44c4-5db0-b391-4cafd1907f5e,authority,"Lonchophylla thomasi J. A. Allen, 1904",1
0ab3f5ce-197d-50aa-b11f-af8b1bfad3a3,authority,"Beroe forskalii Milne Edwards, 1841",1
7888a3b2-765e-51ff-b7ae-1e9154cea827,authority,Thermacetogenium Hattori et al. 2000,1
3eed04e5-eb65-534d-b8e5-21265efe01b2,authority,Eutypa scoparia (Schwein.) L.C.Tiffany & J.C.Gilman 1965,1
76bb6d9c-a929-5ff9-9156-2ad9c28e7f40,authority,Eutypella scoparia (Schwein.) Ellis & Everh. 1892,1
11d7a865-8a2c-5444-ae18-a89e77da427a,authority,Astelia linearis Hook.f.,1
652ef203-7e65-5123-b01b-b60f51d9c582,authority,Acacia adoxa Pedley,1
f045edc0-a2cc-51ac-8d8f-16c187f25959,authority,Astelia pumila (J.R.Forst.) Gaudich.,1
faddefb3-39aa-5a29-9776-8cffdc17e004,authority,Caltha appendiculata Pers.,1
f4467aa4-642b-5505-849b-eda5ca612f0d,authority,"Mucidosphaerium planctonicum C.Bock, Proschold & Krienitz",1
ca7bcf6f-c94c-5931-85ef-e32623efb085,authority,Carpha Banks & Sol. ex R.Br.,1
d42b10f9-ee9e-521d-bd19-278b40e0a5e9,authority,"Kalenjinia gelatinosa Krienitz et al., 2012",1
87fcb7c4-ca31-5013-ba9f-a9e19cc31640,authority,"Carpha Banks & Sol. ex R.Br., 1810",1
d92cbf6c-09bc-5c76-aa7d-dfa256e10d00,authority,Carpha alpina R.Br.,1
76951aa0-c7a3-5950-a284-d50b34420c19,authority,Bacillus solanacearum Smith 1896,1
e6ea0f21-2769-5ec0-a72a-7964b36a2b4b,authority,Griselinia racemosa (Phil.) Taub.,1
42a2f97c-e25a-5f40-a1b3-cf38a91fc6b1,authority,Apodasmia chilensis (Gay) B.G.Briggs & L.A.S.Johnson,1
e9a144d7-6de3-5680-b309-37286ef9be4e,authority,Burkholderia solanacearum (Smith 1896) Yabuuchi et al. 1993,1
0e266c14-52a4-5f8c-8724-5c2fdce74da1,authority,Leptocarpus chilensis (Gay) Mast.,1
a07775c8-5d2d-5404-9e82-0a2cc0c0b81e,authority,Pseudomonas solanacearum (Smith 1896) Smith 1914 (Approved Lists 1980),2
1f01b9d6-8b31-5162-bde0-ca5527f2c14c,authority,"Compactochlorella dohrmannii Krienitz et al., 2012",1
8183ed9b-3b36-5d69-a02a-864323857e12,authority,Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996,1
0ef80290-48de-5cdf-89a9-9565bc2d0f4f,authority,Apodasmia similis (Edgar) B.G.Briggs & L.A.S.Johnson,1
1ee5a3c9-daad-594c-a183-7f4f7f78079f,authority,Leptocarpus similis Edgar,1
b48a1b11-4fa1-549f-96ac-d72886990ebb,authority,"Masaia oloidia Krienitz et al., 2012",1
be1bbe8e-0858-53e8-b18c-29393280a04a,authority,Luzuriaga parviflora (Hook.f.) Kunth,1
6f87a1a1-d688-58fc-83a4-56dbf1780b2a,authority,Phyllachne clavigera (Hook.f.) F.Muell.,1
3405075a-423b-55e0-87de-c127c1648c17,authority,"Marasphaerium gattermannii Krienitz et al., 2012",1
592074e2-459d-592e-8dca-b62cd6ca5550,authority,Raukaua laetevirens (Gay) Frodin,1
34accb4e-d3a4-55fb-acb1-c5b3b95cbe18,authority,"Psychrophila (DC.) Bercht. ex J.Presl, 1823",1
336ae181-0675-5677-8b04-9cd8705a20aa,authority,Caltha novae-zelandiae Hook.f.,1
1db9d8a1-8f31-5021-95cb-a54184846c54,authority,"Uvaria unguiculata (Jessup) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",1
f02dd2b3-f4cd-51d1-a4e7-e06016a3e074,authority,Melodorum unguiculatum Jessup,1
f07a3e1c-cd0f-5b8f-bb21-b9cebb0cce12,authority,"Uvaria uhrii (F.Muell.) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",1
d3ff495f-af38-528b-aef3-51667eff6564,authority,Melodorum uhrii F.Muell.,1
84873731-15c7-5370-b189-14919e9205f0,authority,"Uvaria topazensis (Jessup) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",1
b93ec3af-2e52-538d-8d52-215803996515,authority,Melodorum topazense Jessup,1
e122c65e-d07a-5e87-81e2-0b546945e339,authority,"Uvaria scabridula (Jessup) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",1
8b97bc44-6d55-5bf6-bfb0-255fd24c4cdc,authority,Melodorum scabridulum Jessup,1
97ac4306-08ae-5fbb-a56a-93ec480654c5,authority,"Uvaria sankowskyi L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",1
9f816390-0681-5917-a6d1-79a0a7fd9cb0,authority,Melodorum crassipetalum Jessup,1
01a697ff-14de-5045-ad43-2e061012a206,authority,"Uvaria rupestris (Jessup) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",1
2f1a874e-9d2c-5b7b-b533-320f2cdd5bd2,authority,Psychrophila novae-zelandiae (Hook.f.) W.A.Weber,1
37f9dce2-4129-5058-92a9-bc01798435a8,authority,Melodorum rupestre Jessup,1
5a8ca797-9c12-59db-8856-d8ff5f03fecc,authority,"Uvaria leichhardtii (F.Muell.) L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",1
b13efd52-d0db-5dc8-88b6-2ac23f98e387,authority,Unona leichhardtii F.Muell.,1
8405cff8-1f6f-5c4c-8a74-87659ef958b6,authority,Melodorum leichhardtii (F.Muell.) Benth.,1
c14c6a01-71d6-5a17-b9e9-cebb306bd3f1,authority,"Uvaria dasoclema L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",1
6fd6ee6e-ae26-52b5-af00-fd8ccd40bbce,authority,Uvaria buchholzii Engl. & Diels,1
994ad399-bb50-5e56-bc5b-0dc884a87279,authority,Balonga buchholzii (Engl. & Diels) Le Thomas,1
1b980ae4-37f9-51d5-9808-f22c30b667e0,authority,Triplaris weigeltiana (Rchb.) Kuntze,1
7d2394d7-057d-5047-b360-96512965fb23,authority,Achromobacter sewerinii Bergey et al. 1923,1
ce607a73-0ddd-5e94-bf40-74df34646cc9,authority,Achromobacter stutzeri Bergey et al. 1930,1
7b8779f9-ec72-57b2-8c2b-2705de641741,authority,Bacillus denitrificans II Burri and Stutzer 1895,1
467bad89-cb2f-5f68-b5fa-96abef770e10,authority,Bacillus nitrogenes Migula 1900,1
d2620f4b-8a95-5a83-8bd7-94dfd9d5638f,authority,Bacillus stutzeri Chester 1901,1
c5ae06d7-d211-5693-babe-e11bf3d83e0e,authority,Bacterium stutzeri Lehmann and Neumann 1896,1
a7c422df-48e9-5a01-a0cb-55bdb289709a,authority,Pseudomonas perfectomarinus (sic) ZoBell and Upham 1944,2
7c36b8e4-626b-5226-ab56-cecde165f9b7,authority,Pseudomonas stanieri Mandel 1966,1
0e391ae7-e4ee-57e5-bd2a-d2991b9cb8f8,authority,Podopterus mexicanus Humb. & Bonpl,1
7f5f68f2-2dd2-59de-8a7e-c8f6c96fe8a2,authority,Leptogonum domingense Benth.,1
f1116877-77c8-53fc-819f-b6ec3d922903,authority,Coccoloba venosa L.,1
cb980948-8355-5d3e-b5a1-d2a924185a34,authority,Coccoloba tenuifolia L.,1
d84003da-e91d-5a39-9a94-c5dfd3434119,authority,Leiospermum racemosum (L.f.) D.Don,1
97b112b2-ee4b-5a40-99d5-480ce9578160,authority,Coccoloba spicata Lundell,1
496abd56-dde2-5fa7-9e64-a525f0f9db97,authority,Coccoloba rugosa Desf.,1
152f0a53-b99e-5fac-94d1-296425c4833b,authority,Coccoloba pallida C.Wright ex Griseb.,1
2a312469-4121-5fa9-a826-90b296623370,authority,Pseudomonas perfectomarina (ex ZoBell and Upham 1944) Baumann et al. 1983,2
5dde3cad-c61d-5eb4-9f01-32dca2399433,authority,Coccoloba northropiae Britton,1
ba5055ca-0144-5f46-972a-3646a1450475,authority,Weinmannia racemosa L.f.,1
6131ed35-52e1-5732-a69d-e70f1c985391,authority,Weinmannia trichosperma Cav.,1
3efd4f58-becc-58de-abf7-6698abb2af5b,authority,Lachnobacterium Whitford et al. 2001,1
701ff052-e42d-5a01-8f26-3de275ce24a7,authority,"Carassius auratus langsdorfii Temminck & Schlegel, 1846",1
a15d1b59-b30c-577a-a845-7b7ece45cb75,authority,"Didymodon cylindricus (Hedw.) Wahlenb., non (Bruch ex Brid.) Bruch & Schimp.",2
c61b0da8-8fb2-5664-9534-dc5b4418b05e,authority,Ditrichum cylindricum (Hedw.) Grout,1
d9bdb886-ecd5-5237-bdc7-5eae4d014769,authority,Trichodon cylindricus (Hedw.) Schimp.,1
98245da1-3218-54f3-b245-666e948e8472,authority,Coccoloba latifolia Lam.,1
34309c0d-734a-5f2f-b72e-ba7773ce6e3c,authority,Pseudomonas stutzeri (Lehmann and Neumann 1896) Sijderius 1946,1
cf99ddbc-0b68-562c-931c-a458db24fb5f,authority,"not """"Pseudomonas stutzeri"""" Migula 1900",
2b33c354-039a-530e-aa12-0f27718ad005,authority,Racomitrium lanuginosum (Hedw.) Brid.,1
c7d2f1af-ab74-54ad-b020-6281b4cf1968,authority,Coccoloba krugii Lindau,1
008397f5-3f4b-5263-9e19-c45e936cccfe,authority,Syntrichia latifolia (Bruch ex Hartm.) Huebener,1
686c5b6a-30c6-56d2-b389-dfaed0eaf9e2,authority,Pseudomonas syringae subsp. syringae van Hall 1902,1
33beff60-73cb-55aa-a013-c971bdb42594,authority,Pseudomonas syringae van Hall 1902,1
7a885ac7-3ad1-58ca-8858-d10e24a58f65,authority,Coccoloba brasiliensis Nees & Mart.,1
32f9fd90-4a58-5238-9894-9184098c18ac,authority,Coccoloba belizensis Standl.,1
f555f7cf-a20b-5d93-877d-1df425837190,authority,Coccoloba acapulcensis Standl.,1
182e6df7-01f7-581b-939d-b1478180adaf,authority,"Elassoma alabamae Mayden, 1993",1
00e508d6-0b0b-54a4-912f-8e14336cf60c,authority,Antigonon cinerascens M.Martens & Galeotti,1
46fc7817-e061-5c49-96f3-f7b97589faac,authority,Bursera standleyana L.O.Williams & Cuatrec.,1
470be5db-1783-550c-91ea-43c1f5927868,authority,Tortula latifolia Bruch ex Hartm.,1
5af3909e-509c-56e5-a1ed-3e2339c15cf2,authority,Bursera shaferi (Britton & P.Wilson) Urb.,1
48ca00dd-9632-59bf-8ce8-6beb92610e2c,authority,Cinclidotus riparius (Host ex Brid.) Arn.,1
b5c573be-282c-5f0f-9ea0-a2a7b9bad13d,authority,"Bursera roseana Rzed., Calderon & Medina",1
d8d9cd47-505e-5b6f-88a1-b24e5b5d840c,authority,Bursera permollis Standl. & Steyerm.,1
4834f18e-94a6-53d1-908e-aa8c73566255,authority,Bursera ovalifolia (Schltdl.) Engl.,1
c4a9d8d5-52b2-50a5-9f29-47550dc6350f,authority,Bursera laurihuertae Rzed. & Calderon,1
73d4bc3a-1d85-5d1e-aa31-e5af2992926d,authority,Bursera krusei Rzed.,1
afd1c918-c24e-5e8d-8a78-040447745092,authority,Pohlia nutans (Hedw.) Lindb.,1
4331224d-a9d0-5637-9049-3d854117839e,authority,Bursera itzae Lundell,1
95f2f04b-4d96-5c04-8695-53d3466878ba,authority,Bursera glauca Griseb.,1
3e519d17-698c-5e37-9059-db6b125d8af2,authority,Bursera angustata C.Wright ex Griseb.,1
7712077e-c5e6-5cb7-8e4c-1e78dcb8cd4e,authority,"Acanthopotamon martensi (Wood-Mason, 1875)",1
47c9c4d7-fb19-5184-8b39-217e1aec8ad7,authority,"Potamon rhodium Parisi, 1913",1
8a86ee15-5165-5a65-ae83-ff7cdc6850df,authority,Burkholderia pickettii (Ralston et al. 1973) Yabuuchi et al. 1993,1
9bf54140-a5af-56be-a5d2-86aa9666ae68,authority,"Scorpio maurus kruglovi Birula, 1910",1
50cfee91-54ba-537b-8659-5abd2e0d3260,authority,Pseudomonas pickettii Ralston et al. 1973 (Approved Lists 1980),2
7a657845-622c-5b78-8d8e-d562d67e1b37,authority,Bryoria bicolor (Ehrh.) Brodo & D. Hawksw. 1977,1
106b2e34-1b15-5b1b-a7f3-aa84812226a9,authority,Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996,1
7ec896de-9dfe-5f7c-ad8d-fd74db1e935e,authority,Bryoria smithii (Du Rietz) Brodo & D. Hawksw. 1977,1
75b15898-95ca-5637-8dd1-f8804101438c,authority,Pseudomonas pseudoalcaligenes Stanier 1966,1
03767d00-bfb5-5bbf-858a-c9a26bfce717,authority,Monostroma nitidum Wittrock,1
ab9e67d9-e606-5da2-9497-b7b9b6a3c4e6,authority,Pseudomonas pseudoalcaligenes subsp. pseudoalcaligenes Stanier 1966,1
419343bd-ad84-5a8b-a2c3-736b10faa49e,authority,Bryoria furcellata (Fr.) Brodo & D. Hawksw. 1977,1
eb039260-e692-5e06-8835-495d4ef69fbd,authority,Pseudomonas chlororaphis subsp. chlororaphis (Guignard and Sauvageau 1894) Bergey et al. 1930,1
0a98fc34-7bab-546b-b083-c2e8570ec8f2,authority,Ulota crispa (Hedw.) Brid.,1
a804cf56-980a-50d2-a299-a7539d1741cb,authority,"Pratylenchus arlingtoni Handoo, Carta & Skantar, 2001",1
c8a2f7c8-b4cf-53b0-823c-52c3c2910579,authority,Herzogiella seligeri (Brid.) Z.Iwats.,1
600c87b5-c99b-5bce-9c1e-e1e1713dac58,authority,Advenella faeciporci Matsuoka et al. 2012,1
024a7f7f-7c4a-581d-acf4-c9a209375509,authority,"Clonopsis maroccana Bullini & Nascetti, 1987",1
bcb2b3cf-2475-5f3f-987d-b29e2fe43837,authority,"Clonopsis soumiae Scali & Milani, 2009",1
ece43427-439f-5ad4-ad82-da6e7c133088,authority,"Clonopsis felicitatis Scali & Milani, 2009",1
5165809d-f533-51d8-9b44-dc877f40ff33,authority,Burkholderia glumae (Kurita and Tabei 1967) Urakami et al. 1994,1
5b04e74a-cf43-5dad-9a45-5ca1c94abf7b,authority,"Micronephthys neotena (Noyes, 1980)",1
4ee8ba6c-2f39-5539-9ad2-ac6bdd789abd,authority,Pseudomonas glumae Kurita and Tabei 1967 (Approved Lists 1980),2
f82a49e6-b2b9-5183-b14a-d9b473164f8c,authority,Phytomonas Bergey et al. 1923,1
07c53970-764c-58b0-924f-7203208b3b41,authority,"Bipalponephtys neotena (Noyes, 1980)",1
332b1245-29c4-53bc-8f37-fa9a5c4241a9,authority,Xanthomonas Dowson 1939 (Approved Lists 1980) emend. Vauterin et al. 1995,2
1cae5e61-08f3-58d5-a218-ab88705c96ea,authority,Xanthomonas Dowson 1939 (Approved Lists 1980) emend. van den Mooter and Swings 1990,2
3ade85da-273f-5c1b-89ed-f5176e9dce89,authority,Bacillus campestris Pammel 1895,1
f549dc1f-9666-5668-b73c-5c76f1525967,authority,Bacterium campestre (Pammel 1895) Smith 1897,1
3e13b8d4-4e47-55de-8dd7-b061a11d4c19,authority,Phytomonas campestris (Pammel 1895) Bergey et al. 1923,1
f9ce1a19-981d-5237-a28a-cda0a7b72cef,authority,Pseudomonas campestris (Pammel 1895) Smith 1897,1
a908a67f-bef7-53a2-a316-a8dcd7d4f24f,authority,Xanthomonas campestris var. aberrans Knosel 1961,1
e7b2048b-8f0d-538d-8cb2-7b642877e60b,authority,Xanthomonas campestris var. armoraceae (McCulloch) Starr and Burkholder 1942,1
7c959c16-8d65-548d-9462-d606a2eede85,authority,Ustilago kamerunensis Syd. & P. Syd. 1910,1
af38c533-c45d-5038-9ed8-e680d42c025c,authority,"Myxobolus bliccae Donec & Toziyakova, 1984",1
23879c6d-9b89-5374-bb63-8aa3977a10fa,authority,"Neolaelaps spinosus (Berlese, 1910)",1
c70659f9-4e69-5e13-abb3-f2040b727bbc,authority,Sharpiella seligeri (Brid.) Z.Iwats.,1
0d7d7549-3a89-534a-b346-d3f4401fcf2e,authority,Leskea polycarpa Ehrh. ex Hedw.,1
f2166fa6-23c5-53ed-ba20-0768d342e0da,authority,"Isothecium Brid., 1827",1
6aaee0aa-fd29-53a7-99ae-96e80b41631e,authority,Xanthomonas campestris (Pammel 1895) Dowson 1939 (Approved Lists 1980) emend. Vauterin et al. 1995,2
80efc78a-3302-58c1-a8dd-3e1f17bb15f4,authority,Xanthomonas campestris (Pammel 1895) Dowson 1939 (Approved Lists 1980) emend. van den Mooter and Swings1990,2
11b9f1cc-3262-5175-8a57-0b03cea71312,authority,Isothecium alopecurum (Hedw.) Spruce,1
7eba0a03-2c39-5ce9-9f09-5deacf0965f4,authority,Maddenia hypoleuca Koehn,1
dc008d74-7c9a-51de-8d25-2d3466b7661b,authority,Prunus hypoleuca (Koehne) J.Wen,1
de9482b9-4ba5-59e6-895c-a9de2b509488,authority,Prunus spachiana f. ascendens (Makino) Kitam.,1
41cf576d-1804-559f-a9cd-b8065130a704,authority,"Tricholaelaps comatus Vitzthum, 1926",1
11c6841a-67ae-570e-a1e3-6f78894721f8,authority,Xanthomonas translucens Jones et al. 1917,1
1f519e7b-70ac-5b50-9a31-d61526db6133,authority,"Steptolaelaps liomydis (Grant, 1947)",1
e726d879-6033-5725-b60a-bc55f81d385c,authority,Xanthomonas translucens (ex Jones et al. 1917) Vauterin et al. 1995,2
d13325b1-54c2-5ea8-ad20-80faa6de4f28,authority,Xanthomonas citri (Hasse 1915) Dowson 1939,1
eeea6fea-997e-5324-a862-a8f22fcd8147,authority,"Xanthomonas citri (ex Hasse 1915) Gabriel et al. 1989, emend. Schaad et al. 2006",2
9cfaff45-b757-5908-a910-8d50ae0f2430,authority,Xanthomonas smithii subsp. citri (Gabriel et al. 1989) Schaad et al. 2005,1
5600b232-ffbf-5743-95da-274a76e3e213,authority,Xanthomonas smithii subsp. citri (ex Hasse 1915) Schaad et al. 2005,2
9dc32f67-0966-5651-b49c-30abcade888f,authority,"Rhinoecius grandis Strandtmann, 1952",1
1b946a4d-bedf-56c2-a4cd-9b657b0a94ff,authority,Amygdalus ledebouriana Schltdl.,1
ec9f5760-f90c-54a5-b0b4-c8486aae27f1,authority,"Radfordiella oudemansi Fonseca, 1948",1
a03308f0-394c-5a51-bc9b-cece9ed83a13,authority,Prunus ledebouriana (Schltdl.) Y.Y.Yao,1
5bdae8e6-f493-5a74-9dd8-8b1c7ef9c9fb,authority,"Pellonyssus reedi (Zumpt & Patterson, 1952)",1
b31e2258-4381-5484-8624-00026ec8cf88,authority,Xanthomonas citri (ex Hasse 1915) Gabriel et al. 1989,2
91004c07-2428-5ce4-aca8-6f2acb2a2235,authority,Xanthomonas citri (ex Hasse 1915) Gabriel et al. 1989 emend. Ah-You et al. 2009,2
f68aeb73-dc7e-5d4c-898e-c6eb423ba2fc,authority,"Laelaps zumpti Keegan, 1956",1
4d52cd8a-e30e-50c9-9646-ec310d6d8f94,authority,Pseudomonas oryzae Uyeda and Ishiyama in Ishiyama 1926,1
d229b961-8fcf-57e6-a2c4-bb4ce0137ae9,authority,Xanthomonas oryzae (Uyeda and Ishiyama 1926) Dowson 1943,1
637a55ba-005d-5b0a-a5cd-bc97ca622d2a,authority,"Laelaps vansomereni Hirst, 1923",1
36a2737e-4385-5d8f-800a-6a064d5f8371,authority,"Laelaps stupkai Linzey & Crossley, 1971",1
8d41c335-09a6-5c73-980e-24c09665a41a,authority,Xanthomonas oryzae (ex Ishiyama 1922) Swings et al. 1990 emend. van den Mooter and Swings 1990,2
f3502571-7cc0-59b5-9718-698dedb1d2cc,authority,"Laelaps pavlovskyi Zachvatkin, 1948",1
ba970ced-df59-59db-b2a0-e4354047a85f,authority,"Laelaps jettmari Vitzthum, 1930",1
0ee6de59-1184-5ee2-9622-f83f83285acc,authority,"Laelaps muris (Ljungh, 1799)",1
5017ef85-e99f-56fe-93e5-ae785eb2e241,authority,"Laelaps mazzai Fonseca, 1939",1
194d0374-a070-59a2-9bfe-b63ebb0bfaac,authority,"Laelaps manguinhosi Fonseca, 1935",1
f81edbff-cd91-5a49-a8cb-320acb6d559a,authority,"Laelaps kochi Oudemans, 1936",1
49f16e6a-75c7-556d-9cf1-dc91412b41b3,authority,Azotobacteraceae Pribram 1933,1
7bcdbf3e-0400-5833-9f2a-97746c5833c4,authority,Azotomonas Orla-Jensen 1909,1
4f4654b2-9005-5a7c-a7fa-46ae3bf745cf,authority,Parachromatium Beijerinck 1903,1
03401207-0fd3-5ba1-97ed-f9a2226c4197,authority,"Laelaps hilaris Koch, 1836",1
dd3ceced-c21a-5489-b94d-90951c70c6c7,authority,Azotobacter Beijerinck 1901,1
a2782599-d9f9-56db-b76d-3b890ba6ecd8,authority,"Laelaps clethrionomydis Lange, 1955",1
667b4933-8afe-5998-a6c1-ffd2ba2e48dd,authority,"Echinolaelaps sculpturatus (Vitzthum, 1926)",1
db5120d4-5fad-5c1b-9424-9df048c9834e,authority,Bacillus azotobacter Lohnis and Hanzawa 1914,1
7fcede16-a647-5c15-b2bf-0bbdf4098d46,authority,Bacillus chroococcus Buchanan 1925,1
2f7e154a-e734-5e3a-8df3-e9320f124ccd,authority,"Echinolaelaps mercedeae Strandtmann & Mitchell, 1963",1
b4880bd7-4758-567c-a3ab-4f3718b52a15,authority,Azotobacter chroococcum Beijerinck 1901,1
cf58b4fa-3866-5d69-b2cc-9ba03eb4f086,authority,"Prunus nana (L.) Stokes, nom. illeg.",1
9b8ff841-567b-5d19-b835-5efcb895eb6b,authority,Prunus tenella Batsch,1
62b371ed-b066-5d73-bb24-aa8c8ec235f1,authority,Prunus tenella Batsch f. gessleriana (G.Kirchn.) Rehder,1
